VCD info: dumpfile sim/i2c_simulation.vcd opened for output.
[I2C Testbench] Iniciando simulación...
Time=0 ns | SDA=1 SCL=1 | M_State=0 S_State=0 | cmd_valid=0 cmd_ready=1 busy=0 bus_active=0 | RegAddr=00 S_Shift=00000000
Time=70750 ns | SDA=0 SCL=1 | M_State=2 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=01010100
Time=71710 ns | SDA=0 SCL=0 | M_State=2 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=01010100
Time=72710 ns | SDA=0 SCL=1 | M_State=2 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=01010100
Time=72750 ns | SDA=0 SCL=1 | M_State=2 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=10101000
Time=73710 ns | SDA=0 SCL=0 | M_State=2 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=10101000
Time=74710 ns | SDA=0 SCL=1 | M_State=2 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=10101000
Time=74750 ns | SDA=0 SCL=1 | M_State=2 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=01010000
Time=75710 ns | SDA=0 SCL=0 | M_State=2 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=01010000
Time=76710 ns | SDA=0 SCL=1 | M_State=2 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=01010000
Time=76750 ns | SDA=0 SCL=1 | M_State=2 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=10100000
Time=77710 ns | SDA=0 SCL=0 | M_State=3 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=10100000
Time=77750 ns | SDA=0 SCL=0 | M_State=3 S_State=2 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=10100000
Time=78710 ns | SDA=0 SCL=1 | M_State=3 S_State=2 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=10100000
Time=79710 ns | SDA=0 SCL=0 | M_State=0 S_State=2 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=10100000
Time=79730 ns | SDA=0 SCL=0 | M_State=0 S_State=2 | cmd_valid=0 cmd_ready=1 busy=0 bus_active=1 | RegAddr=21 S_Shift=10100000
Time=79750 ns | SDA=1 SCL=0 | M_State=0 S_State=3 | cmd_valid=0 cmd_ready=1 busy=0 bus_active=1 | RegAddr=21 S_Shift=10100000
Time=79800 ns | SDA=1 SCL=0 | M_State=0 S_State=3 | cmd_valid=1 cmd_ready=1 busy=0 bus_active=1 | RegAddr=21 S_Shift=10100000
Time=79810 ns | SDA=1 SCL=0 | M_State=4 S_State=3 | cmd_valid=1 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=10100000
Time=79820 ns | SDA=1 SCL=0 | M_State=4 S_State=3 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=10100000
Time=80310 ns | SDA=0 SCL=0 | M_State=4 S_State=3 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=10100000
Time=80810 ns | SDA=0 SCL=1 | M_State=4 S_State=3 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=10100000
Time=80850 ns | SDA=0 SCL=1 | M_State=4 S_State=3 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=01000000
Time=81810 ns | SDA=0 SCL=0 | M_State=4 S_State=3 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=01000000
Time=82810 ns | SDA=0 SCL=1 | M_State=4 S_State=3 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=01000000
Time=82850 ns | SDA=0 SCL=1 | M_State=4 S_State=3 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=10000000
Time=83810 ns | SDA=0 SCL=0 | M_State=4 S_State=3 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=10000000
Time=84310 ns | SDA=1 SCL=0 | M_State=4 S_State=3 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=10000000
Time=84810 ns | SDA=1 SCL=1 | M_State=4 S_State=3 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=10000000
Time=84850 ns | SDA=1 SCL=1 | M_State=4 S_State=3 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=00000001
Time=85810 ns | SDA=1 SCL=0 | M_State=4 S_State=3 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=00000001
Time=86310 ns | SDA=0 SCL=0 | M_State=4 S_State=3 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=00000001
Time=86810 ns | SDA=0 SCL=1 | M_State=4 S_State=3 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=00000001
Time=86850 ns | SDA=0 SCL=1 | M_State=4 S_State=3 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=00000010
Time=87810 ns | SDA=0 SCL=0 | M_State=4 S_State=3 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=00000010
Time=88810 ns | SDA=0 SCL=1 | M_State=4 S_State=3 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=00000010
Time=88850 ns | SDA=0 SCL=1 | M_State=4 S_State=3 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=00000100
Time=89810 ns | SDA=0 SCL=0 | M_State=4 S_State=3 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=00000100
Time=90810 ns | SDA=0 SCL=1 | M_State=4 S_State=3 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=00000100
Time=90850 ns | SDA=0 SCL=1 | M_State=4 S_State=3 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=00001000
Time=91810 ns | SDA=0 SCL=0 | M_State=4 S_State=3 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=00001000
Time=92810 ns | SDA=0 SCL=1 | M_State=4 S_State=3 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=00001000
Time=92850 ns | SDA=0 SCL=1 | M_State=4 S_State=3 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=00010000
Time=93810 ns | SDA=0 SCL=0 | M_State=4 S_State=3 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=00010000
Time=94810 ns | SDA=0 SCL=1 | M_State=4 S_State=3 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=00010000
Time=94850 ns | SDA=0 SCL=1 | M_State=4 S_State=3 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=00100000
Time=95810 ns | SDA=0 SCL=0 | M_State=5 S_State=3 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=21 S_Shift=00100000
Time=95850 ns | SDA=0 SCL=0 | M_State=5 S_State=4 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=00100000
Time=96810 ns | SDA=0 SCL=1 | M_State=5 S_State=4 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=00100000
Time=97810 ns | SDA=0 SCL=0 | M_State=0 S_State=4 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=00100000
Time=97830 ns | SDA=0 SCL=0 | M_State=0 S_State=4 | cmd_valid=0 cmd_ready=1 busy=0 bus_active=1 | RegAddr=20 S_Shift=00100000
Time=97850 ns | SDA=1 SCL=0 | M_State=0 S_State=5 | cmd_valid=0 cmd_ready=1 busy=0 bus_active=1 | RegAddr=20 S_Shift=00100000
Time=97900 ns | SDA=1 SCL=0 | M_State=0 S_State=5 | cmd_valid=1 cmd_ready=1 busy=0 bus_active=1 | RegAddr=20 S_Shift=00100000
Time=97910 ns | SDA=1 SCL=0 | M_State=1 S_State=5 | cmd_valid=1 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=00100000
Time=97920 ns | SDA=1 SCL=0 | M_State=1 S_State=5 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=00100000
Time=98910 ns | SDA=1 SCL=1 | M_State=1 S_State=5 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=00100000
Time=98950 ns | SDA=1 SCL=1 | M_State=1 S_State=5 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=01000001
Time=99410 ns | SDA=0 SCL=1 | M_State=1 S_State=5 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=01000001
Time=99450 ns | SDA=0 SCL=1 | M_State=1 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=01000001
Time=99910 ns | SDA=0 SCL=0 | M_State=2 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=01000001
Time=100410 ns | SDA=1 SCL=0 | M_State=2 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=01000001
Time=100910 ns | SDA=1 SCL=1 | M_State=2 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=01000001
Time=100950 ns | SDA=1 SCL=1 | M_State=2 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=10000011
Time=101910 ns | SDA=1 SCL=0 | M_State=2 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=10000011
Time=102410 ns | SDA=0 SCL=0 | M_State=2 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=10000011
Time=102910 ns | SDA=0 SCL=1 | M_State=2 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=10000011
Time=102950 ns | SDA=0 SCL=1 | M_State=2 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=00000110
Time=103910 ns | SDA=0 SCL=0 | M_State=2 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=00000110
Time=104410 ns | SDA=1 SCL=0 | M_State=2 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=00000110
Time=104910 ns | SDA=1 SCL=1 | M_State=2 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=00000110
Time=104950 ns | SDA=1 SCL=1 | M_State=2 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=00001101
Time=105910 ns | SDA=1 SCL=0 | M_State=2 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=00001101
Time=106410 ns | SDA=0 SCL=0 | M_State=2 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=00001101
Time=106910 ns | SDA=0 SCL=1 | M_State=2 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=00001101
Time=106950 ns | SDA=0 SCL=1 | M_State=2 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=00011010
Time=107910 ns | SDA=0 SCL=0 | M_State=2 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=00011010
Time=108910 ns | SDA=0 SCL=1 | M_State=2 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=00011010
Time=108950 ns | SDA=0 SCL=1 | M_State=2 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=00110100
Time=109910 ns | SDA=0 SCL=0 | M_State=2 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=00110100
Time=110910 ns | SDA=0 SCL=1 | M_State=2 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=00110100
Time=110950 ns | SDA=0 SCL=1 | M_State=2 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=01101000
Time=111910 ns | SDA=0 SCL=0 | M_State=2 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=01101000
Time=112910 ns | SDA=0 SCL=1 | M_State=2 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=01101000
Time=112950 ns | SDA=0 SCL=1 | M_State=2 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=11010000
Time=113910 ns | SDA=0 SCL=0 | M_State=2 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=11010000
Time=114410 ns | SDA=1 SCL=0 | M_State=2 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=11010000
Time=114910 ns | SDA=1 SCL=1 | M_State=2 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=11010000
Time=114950 ns | SDA=1 SCL=1 | M_State=2 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=10100001
Time=115910 ns | SDA=1 SCL=0 | M_State=3 S_State=1 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=10100001
Time=115950 ns | SDA=0 SCL=0 | M_State=3 S_State=2 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=10100001
Time=116910 ns | SDA=0 SCL=1 | M_State=3 S_State=2 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=10100001
Time=117910 ns | SDA=0 SCL=0 | M_State=0 S_State=2 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=10100001
Time=117930 ns | SDA=0 SCL=0 | M_State=0 S_State=2 | cmd_valid=0 cmd_ready=1 busy=0 bus_active=1 | RegAddr=20 S_Shift=10100001
Time=117950 ns | SDA=1 SCL=0 | M_State=0 S_State=7 | cmd_valid=0 cmd_ready=1 busy=0 bus_active=1 | RegAddr=20 S_Shift=01001011
[OK] RepSTART enviado. Dirección 7'h50 en modo lectura correcta.
Time=118000 ns | SDA=1 SCL=0 | M_State=0 S_State=7 | cmd_valid=1 cmd_ready=1 busy=0 bus_active=1 | RegAddr=20 S_Shift=01001011
Time=118010 ns | SDA=1 SCL=0 | M_State=6 S_State=7 | cmd_valid=1 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=01001011
Time=118020 ns | SDA=1 SCL=0 | M_State=6 S_State=7 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=01001011
Time=119010 ns | SDA=1 SCL=1 | M_State=6 S_State=7 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=01001011
Time=120010 ns | SDA=1 SCL=0 | M_State=6 S_State=7 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=01001011
Time=120050 ns | SDA=0 SCL=0 | M_State=6 S_State=7 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=10010111
Time=121010 ns | SDA=0 SCL=1 | M_State=6 S_State=7 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=10010111
Time=122010 ns | SDA=0 SCL=0 | M_State=6 S_State=7 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=10010111
Time=122050 ns | SDA=1 SCL=0 | M_State=6 S_State=7 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=00101111
Time=123010 ns | SDA=1 SCL=1 | M_State=6 S_State=7 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=00101111
Time=124010 ns | SDA=1 SCL=0 | M_State=6 S_State=7 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=00101111
Time=124050 ns | SDA=0 SCL=0 | M_State=6 S_State=7 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=01011111
Time=125010 ns | SDA=0 SCL=1 | M_State=6 S_State=7 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=01011111
Time=126010 ns | SDA=0 SCL=0 | M_State=6 S_State=7 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=01011111
Time=126050 ns | SDA=0 SCL=0 | M_State=6 S_State=7 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=10111111
Time=127010 ns | SDA=0 SCL=1 | M_State=6 S_State=7 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=10111111
Time=128010 ns | SDA=0 SCL=0 | M_State=6 S_State=7 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=10111111
Time=128050 ns | SDA=1 SCL=0 | M_State=6 S_State=7 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=01111111
Time=129010 ns | SDA=1 SCL=1 | M_State=6 S_State=7 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=01111111
Time=130010 ns | SDA=1 SCL=0 | M_State=6 S_State=7 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=01111111
Time=130050 ns | SDA=0 SCL=0 | M_State=6 S_State=7 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=11111111
Time=131010 ns | SDA=0 SCL=1 | M_State=6 S_State=7 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=11111111
Time=132010 ns | SDA=0 SCL=0 | M_State=6 S_State=7 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=11111111
Time=132050 ns | SDA=1 SCL=0 | M_State=6 S_State=7 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=11111111
Time=133010 ns | SDA=1 SCL=1 | M_State=6 S_State=7 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=11111111
Time=133070 ns | SDA=1 SCL=1 | M_State=6 S_State=8 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=11111111
Time=134010 ns | SDA=1 SCL=0 | M_State=7 S_State=8 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=11111111
Time=135010 ns | SDA=1 SCL=1 | M_State=7 S_State=8 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=11111111
Time=135050 ns | SDA=1 SCL=1 | M_State=7 S_State=0 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=11111111
Time=136010 ns | SDA=1 SCL=0 | M_State=0 S_State=0 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=1 | RegAddr=20 S_Shift=11111111
Time=136030 ns | SDA=1 SCL=0 | M_State=0 S_State=0 | cmd_valid=0 cmd_ready=1 busy=0 bus_active=1 | RegAddr=20 S_Shift=11111111
[OK] Byte leido de la EEPROM: 8'ha5
Time=136100 ns | SDA=1 SCL=0 | M_State=0 S_State=0 | cmd_valid=1 cmd_ready=1 busy=0 bus_active=1 | RegAddr=20 S_Shift=11111111
Time=136110 ns | SDA=1 SCL=0 | M_State=8 S_State=0 | cmd_valid=1 cmd_ready=0 busy=1 bus_active=0 | RegAddr=20 S_Shift=11111111
Time=136120 ns | SDA=1 SCL=0 | M_State=8 S_State=0 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=0 | RegAddr=20 S_Shift=11111111
Time=136610 ns | SDA=0 SCL=0 | M_State=8 S_State=0 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=0 | RegAddr=20 S_Shift=11111111
Time=137110 ns | SDA=0 SCL=1 | M_State=8 S_State=0 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=0 | RegAddr=20 S_Shift=11111111
Time=137610 ns | SDA=1 SCL=1 | M_State=8 S_State=0 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=0 | RegAddr=20 S_Shift=11111111
Time=138110 ns | SDA=1 SCL=1 | M_State=0 S_State=0 | cmd_valid=0 cmd_ready=0 busy=1 bus_active=0 | RegAddr=20 S_Shift=11111111
Time=138130 ns | SDA=1 SCL=1 | M_State=0 S_State=0 | cmd_valid=0 cmd_ready=1 busy=0 bus_active=0 | RegAddr=20 S_Shift=11111111
[OK] Condición STOP generada. Lectura finalizada.

=== Resultados de Verificación ===
[SUCCESFUL] TEST PASSED: El dato leido (8'ha5) coincide con el dato escrito (8'hA5).

[I2C Testbench] Simulación completada exitosamente.
tb/tb_i2c.v:210: $finish called at 138190000 (1ps)
